date,hour,pickup_community_area,day_of_week,demand,temperature,zone_name,is_holiday,n_crashes,congestion_speed
2023-01-01,1,44,1,0,2.2,CHATHAM,1,0,20.46224137931035
2023-01-01,1,68,1,1,2.2,ENGLEWOOD,1,0,20.46224137931035
2023-01-01,1,2,1,0,2.2,WEST RIDGE,1,0,20.46224137931035
2023-01-01,1,59,1,0,2.2,MCKINLEY PARK,1,0,20.46224137931035
2023-01-01,1,75,1,1,2.2,MORGAN PARK,1,1,20.46224137931035
2023-01-01,1,17,1,0,2.2,DUNNING,1,0,20.46224137931035
2023-01-01,1,76,1,11,2.2,OHARE,1,0,20.46224137931035
2023-01-01,1,41,1,0,2.2,HYDE PARK,1,0,20.46224137931035
2023-01-01,1,47,1,0,2.2,BURNSIDE,1,0,20.46224137931035
2023-01-01,1,25,1,2,2.2,AUSTIN,1,2,20.46224137931035
2023-01-01,1,15,1,2,2.2,PORTAGE PARK,1,0,20.46224137931035
2023-01-01,1,19,1,1,2.2,BELMONT CRAGIN,1,0,20.46224137931035
2023-01-01,1,40,1,0,2.2,WASHINGTON PARK,1,0,20.46224137931035
2023-01-01,1,12,1,0,2.2,FOREST GLEN,1,0,20.46224137931035
2023-01-01,1,70,1,0,2.2,ASHBURN,1,0,20.46224137931035
2023-01-01,1,18,1,0,2.2,MONTCLARE,1,0,20.46224137931035
2023-01-01,1,10,1,2,2.2,NORWOOD PARK,1,0,20.46224137931035
2023-01-01,1,3,1,38,2.2,UPTOWN,1,0,20.46224137931035
2023-01-01,1,1,1,3,2.2,ROGERS PARK,1,0,20.46224137931035
2023-01-01,1,34,1,1,2.2,ARMOUR SQUARE,1,0,20.46224137931035
2023-01-01,1,27,1,0,2.2,EAST GARFIELD PARK,1,1,20.46224137931035
2023-01-01,1,56,1,3,2.2,GARFIELD RIDGE,1,0,20.46224137931035
2023-01-01,1,50,1,0,2.2,PULLMAN,1,0,20.46224137931035
2023-01-01,1,20,1,0,2.2,HERMOSA,1,0,20.46224137931035
2023-01-01,1,53,1,0,2.2,WEST PULLMAN,1,0,20.46224137931035
2023-01-01,1,61,1,0,2.2,NEW CITY,1,1,20.46224137931035
2023-01-01,1,6,1,101,2.2,LAKE VIEW,1,2,20.46224137931035
2023-01-01,1,23,1,0,2.2,HUMBOLDT PARK,1,1,20.46224137931035
2023-01-01,1,9,1,0,2.2,EDISON PARK,1,0,20.46224137931035
2023-01-01,1,48,1,0,2.2,CALUMET HEIGHTS,1,0,20.46224137931035
2023-01-01,1,73,1,1,2.2,WASHINGTON HEIGHTS,1,0,20.46224137931035
2023-01-01,1,30,1,0,2.2,SOUTH LAWNDALE,1,0,20.46224137931035
2023-01-01,1,42,1,0,2.2,WOODLAWN,1,1,20.46224137931035
2023-01-01,1,36,1,0,2.2,OAKLAND,1,0,20.46224137931035
2023-01-01,1,55,1,0,2.2,HEGEWISCH,1,0,20.46224137931035
2023-01-01,1,24,1,25,2.2,WEST TOWN,1,2,20.46224137931035
2023-01-01,1,63,1,0,2.2,GAGE PARK,1,0,20.46224137931035
2023-01-01,1,16,1,5,2.2,IRVING PARK,1,0,20.46224137931035
2023-01-01,1,69,1,1,2.2,GREATER GRAND CROSSING,1,1,20.46224137931035
2023-01-01,1,72,1,0,2.2,BEVERLY,1,0,20.46224137931035
2023-01-01,1,54,1,0,2.2,RIVERDALE,1,0,20.46224137931035
2023-01-01,1,22,1,23,2.2,LOGAN SQUARE,1,1,20.46224137931035
2023-01-01,1,39,1,0,2.2,KENWOOD,1,0,20.46224137931035
2023-01-01,1,51,1,0,2.2,SOUTH DEERING,1,0,20.46224137931035
2023-01-01,1,49,1,0,2.2,ROSELAND,1,1,20.46224137931035
2023-01-01,1,58,1,0,2.2,BRIGHTON PARK,1,0,20.46224137931035
2023-01-01,1,33,1,11,2.2,NEAR SOUTH SIDE,1,1,20.46224137931035
2023-01-01,1,52,1,0,2.2,EAST SIDE,1,0,20.46224137931035
2023-01-01,1,43,1,0,2.2,SOUTH SHORE,1,0,20.46224137931035
2023-01-01,1,4,1,5,2.2,LINCOLN SQUARE,1,0,20.46224137931035
2023-01-01,1,45,1,0,2.2,AVALON PARK,1,0,20.46224137931035
2023-01-01,1,60,1,0,2.2,BRIDGEPORT,1,0,20.46224137931035
2023-01-01,1,21,1,9,2.2,AVONDALE,1,0,20.46224137931035
2023-01-01,1,66,1,0,2.2,CHICAGO LAWN,1,1,20.46224137931035
2023-01-01,2,38,1,0,2.8,GRAND BOULEVARD,1,0,13.725000000000003
2023-01-01,2,64,1,0,2.8,CLEARING,1,0,13.725000000000003
2023-01-01,2,77,1,7,2.8,EDGEWATER,1,0,13.725000000000003
2023-01-01,2,57,1,0,2.8,ARCHER HEIGHTS,1,1,13.725000000000003
2023-01-01,2,37,1,0,2.8,FULLER PARK,1,0,13.725000000000003
2023-01-01,2,29,1,0,2.8,NORTH LAWNDALE,1,0,13.725000000000003
2023-01-01,2,32,1,69,2.8,LOOP,1,1,13.725000000000003
2023-01-01,2,35,1,1,2.8,DOUGLAS,1,0,13.725000000000003
2023-01-01,2,14,1,2,2.8,ALBANY PARK,1,0,13.725000000000003
2023-01-01,2,13,1,0,2.8,NORTH PARK,1,0,13.725000000000003
2023-01-01,2,46,1,0,2.8,SOUTH CHICAGO,1,1,13.725000000000003
2023-01-01,2,62,1,0,2.8,WEST ELSDON,1,0,13.725000000000003
2023-01-01,2,7,1,37,2.8,LINCOLN PARK,1,1,13.725000000000003
2023-01-01,2,11,1,1,2.8,JEFFERSON PARK,1,1,13.725000000000003
2023-01-01,2,26,1,0,2.8,WEST GARFIELD PARK,1,0,13.725000000000003
2023-01-01,2,28,1,40,2.8,NEAR WEST SIDE,1,0,13.725000000000003
2023-01-01,2,8,1,171,2.8,NEAR NORTH SIDE,1,3,13.725000000000003
2023-01-01,2,67,1,0,2.8,WEST ENGLEWOOD,1,0,13.725000000000003
2023-01-01,2,74,1,0,2.8,MOUNT GREENWOOD,1,0,13.725000000000003
2023-01-01,2,5,1,4,2.8,NORTH CENTER,1,0,13.725000000000003
2023-01-01,2,31,1,8,2.8,LOWER WEST SIDE,1,0,13.725000000000003
2023-01-01,2,65,1,0,2.8,WEST LAWN,1,0,13.725000000000003
2023-01-01,2,71,1,0,2.8,AUBURN GRESHAM,1,0,13.725000000000003
2023-01-01,2,44,1,0,2.8,CHATHAM,1,0,13.725000000000003
2023-01-01,2,68,1,0,2.8,ENGLEWOOD,1,0,13.725000000000003
2023-01-01,2,2,1,1,2.8,WEST RIDGE,1,0,13.725000000000003
2023-01-01,2,59,1,0,2.8,MCKINLEY PARK,1,0,13.725000000000003
2023-01-01,2,75,1,0,2.8,MORGAN PARK,1,0,13.725000000000003
2023-01-01,2,17,1,0,2.8,DUNNING,1,0,13.725000000000003
2023-01-01,2,76,1,7,2.8,OHARE,1,0,13.725000000000003
2023-01-01,2,41,1,6,2.8,HYDE PARK,1,0,13.725000000000003
2023-01-01,2,47,1,0,2.8,BURNSIDE,1,0,13.725000000000003
2023-01-01,2,25,1,0,2.8,AUSTIN,1,1,13.725000000000003
2023-01-01,2,15,1,2,2.8,PORTAGE PARK,1,1,13.725000000000003
2023-01-01,2,19,1,1,2.8,BELMONT CRAGIN,1,1,13.725000000000003
2023-01-01,2,40,1,0,2.8,WASHINGTON PARK,1,0,13.725000000000003
2023-01-01,2,12,1,0,2.8,FOREST GLEN,1,0,13.725000000000003
2023-01-01,2,70,1,0,2.8,ASHBURN,1,0,13.725000000000003
2023-01-01,2,18,1,0,2.8,MONTCLARE,1,0,13.725000000000003
2023-01-01,2,10,1,2,2.8,NORWOOD PARK,1,0,13.725000000000003
2023-01-01,2,3,1,31,2.8,UPTOWN,1,0,13.725000000000003
2023-01-01,2,1,1,2,2.8,ROGERS PARK,1,1,13.725000000000003
2023-01-01,2,34,1,2,2.8,ARMOUR SQUARE,1,0,13.725000000000003
2023-01-01,2,27,1,0,2.8,EAST GARFIELD PARK,1,0,13.725000000000003
2023-01-01,2,56,1,0,2.8,GARFIELD RIDGE,1,0,13.725000000000003
2023-01-01,2,50,1,0,2.8,PULLMAN,1,0,13.725000000000003
2023-01-01,2,20,1,1,2.8,HERMOSA,1,0,13.725000000000003
2023-01-01,2,53,1,0,2.8,WEST PULLMAN,1,0,13.725000000000003
2023-01-01,2,61,1,0,2.8,NEW CITY,1,0,13.725000000000003
2023-01-01,2,6,1,125,2.8,LAKE VIEW,1,1,13.725000000000003
2023-01-01,2,23,1,1,2.8,HUMBOLDT PARK,1,3,13.725000000000003
2023-01-01,2,9,1,4,2.8,EDISON PARK,1,0,13.725000000000003
2023-01-01,2,48,1,0,2.8,CALUMET HEIGHTS,1,0,13.725000000000003
2023-01-01,2,73,1,0,2.8,WASHINGTON HEIGHTS,1,0,13.725000000000003
2023-01-01,2,30,1,1,2.8,SOUTH LAWNDALE,1,0,13.725000000000003
2023-01-01,2,42,1,0,2.8,WOODLAWN,1,0,13.725000000000003
2023-01-01,2,36,1,0,2.8,OAKLAND,1,0,13.725000000000003
2023-01-01,2,55,1,0,2.8,HEGEWISCH,1,0,13.725000000000003
2023-01-01,2,24,1,37,2.8,WEST TOWN,1,1,13.725000000000003
2023-01-01,2,63,1,0,2.8,GAGE PARK,1,0,13.725000000000003
2023-01-01,2,16,1,3,2.8,IRVING PARK,1,2,13.725000000000003
2023-01-01,2,69,1,0,2.8,GREATER GRAND CROSSING,1,1,13.725000000000003
2023-01-01,2,72,1,0,2.8,BEVERLY,1,0,13.725000000000003
2023-01-01,2,54,1,0,2.8,RIVERDALE,1,0,13.725000000000003
2023-01-01,2,22,1,18,2.8,LOGAN SQUARE,1,0,13.725000000000003
2023-01-01,2,39,1,0,2.8,KENWOOD,1,0,13.725000000000003
2023-01-01,2,51,1,0,2.8,SOUTH DEERING,1,0,13.725000000000003
2023-01-01,2,49,1,1,2.8,ROSELAND,1,2,13.725000000000003
2023-01-01,2,58,1,0,2.8,BRIGHTON PARK,1,0,13.725000000000003
2023-01-01,2,33,1,5,2.8,NEAR SOUTH SIDE,1,0,13.725000000000003
2023-01-01,2,52,1,0,2.8,EAST SIDE,1,0,13.725000000000003
2023-01-01,2,43,1,1,2.8,SOUTH SHORE,1,0,13.725000000000003
2023-01-01,2,4,1,3,2.8,LINCOLN SQUARE,1,0,13.725000000000003
2023-01-01,2,45,1,0,2.8,AVALON PARK,1,0,13.725000000000003
2023-01-01,2,60,1,0,2.8,BRIDGEPORT,1,0,13.725000000000003
2023-01-01,2,21,1,7,2.8,AVONDALE,1,0,13.725000000000003
2023-01-01,2,66,1,0,2.8,CHICAGO LAWN,1,1,13.725000000000003
2023-01-01,3,38,1,0,2.8,GRAND BOULEVARD,1,2,9.052471264367815
2023-01-01,3,64,1,0,2.8,CLEARING,1,1,9.052471264367815
2023-01-01,3,77,1,6,2.8,EDGEWATER,1,0,9.052471264367815
2023-01-01,3,57,1,1,2.8,ARCHER HEIGHTS,1,1,9.052471264367815
2023-01-01,3,37,1,0,2.8,FULLER PARK,1,0,9.052471264367815
2023-01-01,3,29,1,0,2.8,NORTH LAWNDALE,1,1,9.052471264367815
2023-01-01,3,32,1,46,2.8,LOOP,1,0,9.052471264367815
2023-01-01,3,35,1,1,2.8,DOUGLAS,1,0,9.052471264367815
2023-01-01,3,14,1,0,2.8,ALBANY PARK,1,1,9.052471264367815
2023-01-01,3,13,1,0,2.8,NORTH PARK,1,0,9.052471264367815
2023-01-01,3,46,1,0,2.8,SOUTH CHICAGO,1,0,9.052471264367815
2023-01-01,3,62,1,0,2.8,WEST ELSDON,1,0,9.052471264367815
2023-01-01,3,7,1,22,2.8,LINCOLN PARK,1,0,9.052471264367815
2023-01-01,3,11,1,2,2.8,JEFFERSON PARK,1,0,9.052471264367815
2023-01-01,3,26,1,0,2.8,WEST GARFIELD PARK,1,0,9.052471264367815
2023-01-01,3,28,1,17,2.8,NEAR WEST SIDE,1,2,9.052471264367815
2023-01-01,3,8,1,127,2.8,NEAR NORTH SIDE,1,2,9.052471264367815
2023-01-01,3,67,1,0,2.8,WEST ENGLEWOOD,1,2,9.052471264367815
2023-01-01,3,74,1,0,2.8,MOUNT GREENWOOD,1,0,9.052471264367815
2023-01-01,3,5,1,4,2.8,NORTH CENTER,1,0,9.052471264367815
2023-01-01,3,31,1,3,2.8,LOWER WEST SIDE,1,1,9.052471264367815
2023-01-01,3,65,1,0,2.8,WEST LAWN,1,2,9.052471264367815
2023-01-01,3,71,1,0,2.8,AUBURN GRESHAM,1,0,9.052471264367815
2023-01-01,3,44,1,0,2.8,CHATHAM,1,0,9.052471264367815
2023-01-01,3,68,1,0,2.8,ENGLEWOOD,1,0,9.052471264367815
2023-01-01,3,2,1,3,2.8,WEST RIDGE,1,2,9.052471264367815
2023-01-01,3,59,1,0,2.8,MCKINLEY PARK,1,0,9.052471264367815
2023-01-01,3,75,1,0,2.8,MORGAN PARK,1,0,9.052471264367815
2023-01-01,3,17,1,0,2.8,DUNNING,1,0,9.052471264367815
2023-01-01,3,76,1,1,2.8,OHARE,1,0,9.052471264367815
2023-01-01,3,41,1,1,2.8,HYDE PARK,1,1,9.052471264367815
2023-01-01,3,47,1,0,2.8,BURNSIDE,1,0,9.052471264367815
2023-01-01,3,25,1,0,2.8,AUSTIN,1,3,9.052471264367815
2023-01-01,3,15,1,3,2.8,PORTAGE PARK,1,2,9.052471264367815
2023-01-01,3,19,1,0,2.8,BELMONT CRAGIN,1,0,9.052471264367815
2023-01-01,3,40,1,0,2.8,WASHINGTON PARK,1,0,9.052471264367815
2023-01-01,3,12,1,2,2.8,FOREST GLEN,1,0,9.052471264367815
2023-01-01,3,70,1,0,2.8,ASHBURN,1,0,9.052471264367815
2023-01-01,3,18,1,0,2.8,MONTCLARE,1,0,9.052471264367815
2023-01-01,3,10,1,0,2.8,NORWOOD PARK,1,0,9.052471264367815
2023-01-01,3,3,1,10,2.8,UPTOWN,1,1,9.052471264367815
2023-01-01,3,1,1,6,2.8,ROGERS PARK,1,0,9.052471264367815
2023-01-01,3,34,1,0,2.8,ARMOUR SQUARE,1,0,9.052471264367815
2023-01-01,3,27,1,1,2.8,EAST GARFIELD PARK,1,1,9.052471264367815
2023-01-01,3,56,1,0,2.8,GARFIELD RIDGE,1,0,9.052471264367815
2023-01-01,3,50,1,0,2.8,PULLMAN,1,0,9.052471264367815
2023-01-01,3,20,1,0,2.8,HERMOSA,1,0,9.052471264367815
2023-01-01,3,53,1,0,2.8,WEST PULLMAN,1,0,9.052471264367815
2023-01-01,3,61,1,0,2.8,NEW CITY,1,0,9.052471264367815
2023-01-01,3,6,1,67,2.8,LAKE VIEW,1,4,9.052471264367815
2023-01-01,3,23,1,2,2.8,HUMBOLDT PARK,1,1,9.052471264367815
2023-01-01,3,9,1,0,2.8,EDISON PARK,1,0,9.052471264367815
2023-01-01,3,48,1,0,2.8,CALUMET HEIGHTS,1,0,9.052471264367815
2023-01-01,3,73,1,0,2.8,WASHINGTON HEIGHTS,1,0,9.052471264367815
2023-01-01,3,30,1,0,2.8,SOUTH LAWNDALE,1,0,9.052471264367815
2023-01-01,3,42,1,1,2.8,WOODLAWN,1,0,9.052471264367815
2023-01-01,3,36,1,0,2.8,OAKLAND,1,2,9.052471264367815
2023-01-01,3,55,1,0,2.8,HEGEWISCH,1,0,9.052471264367815
2023-01-01,3,24,1,20,2.8,WEST TOWN,1,2,9.052471264367815
2023-01-01,3,63,1,0,2.8,GAGE PARK,1,0,9.052471264367815
2023-01-01,3,16,1,3,2.8,IRVING PARK,1,1,9.052471264367815
2023-01-01,3,69,1,0,2.8,GREATER GRAND CROSSING,1,1,9.052471264367815
2023-01-01,3,72,1,0,2.8,BEVERLY,1,0,9.052471264367815
2023-01-01,3,54,1,0,2.8,RIVERDALE,1,0,9.052471264367815
2023-01-01,3,22,1,7,2.8,LOGAN SQUARE,1,0,9.052471264367815
2023-01-01,3,39,1,0,2.8,KENWOOD,1,0,9.052471264367815
2023-01-01,3,51,1,0,2.8,SOUTH DEERING,1,0,9.052471264367815
2023-01-01,3,49,1,0,2.8,ROSELAND,1,0,9.052471264367815
2023-01-01,3,58,1,0,2.8,BRIGHTON PARK,1,0,9.052471264367815
2023-01-01,3,33,1,8,2.8,NEAR SOUTH SIDE,1,1,9.052471264367815
2023-01-01,3,52,1,0,2.8,EAST SIDE,1,0,9.052471264367815
2023-01-01,3,43,1,0,2.8,SOUTH SHORE,1,0,9.052471264367815
2023-01-01,3,4,1,3,2.8,LINCOLN SQUARE,1,0,9.052471264367815
2023-01-01,3,45,1,0,2.8,AVALON PARK,1,0,9.052471264367815
2023-01-01,3,60,1,0,2.8,BRIDGEPORT,1,0,9.052471264367815
2023-01-01,3,21,1,2,2.8,AVONDALE,1,1,9.052471264367815
2023-01-01,3,66,1,0,2.8,CHICAGO LAWN,1,0,9.052471264367815
2023-01-01,4,38,1,1,2.8,GRAND BOULEVARD,1,0,17.13925287356322
2023-01-01,4,64,1,0,2.8,CLEARING,1,0,17.13925287356322
2023-01-01,4,77,1,2,2.8,EDGEWATER,1,0,17.13925287356322
2023-01-01,4,57,1,1,2.8,ARCHER HEIGHTS,1,0,17.13925287356322
2023-01-01,4,37,1,3,2.8,FULLER PARK,1,1,17.13925287356322
2023-01-01,4,29,1,0,2.8,NORTH LAWNDALE,1,0,17.13925287356322
2023-01-01,4,32,1,17,2.8,LOOP,1,0,17.13925287356322
2023-01-01,4,35,1,0,2.8,DOUGLAS,1,0,17.13925287356322
2023-01-01,4,14,1,0,2.8,ALBANY PARK,1,0,17.13925287356322
2023-01-01,4,13,1,0,2.8,NORTH PARK,1,0,17.13925287356322
2023-01-01,4,46,1,0,2.8,SOUTH CHICAGO,1,0,17.13925287356322
2023-01-01,4,62,1,0,2.8,WEST ELSDON,1,0,17.13925287356322
2023-01-01,4,7,1,12,2.8,LINCOLN PARK,1,0,17.13925287356322
2023-01-01,4,11,1,0,2.8,JEFFERSON PARK,1,0,17.13925287356322
2023-01-01,4,26,1,1,2.8,WEST GARFIELD PARK,1,0,17.13925287356322
2023-01-01,4,28,1,16,2.8,NEAR WEST SIDE,1,1,17.13925287356322
2023-01-01,4,8,1,105,2.8,NEAR NORTH SIDE,1,1,17.13925287356322
2023-01-01,4,67,1,0,2.8,WEST ENGLEWOOD,1,0,17.13925287356322
2023-01-01,4,74,1,0,2.8,MOUNT GREENWOOD,1,0,17.13925287356322
2023-01-01,4,5,1,1,2.8,NORTH CENTER,1,0,17.13925287356322
2023-01-01,4,31,1,0,2.8,LOWER WEST SIDE,1,1,17.13925287356322
2023-01-01,4,65,1,0,2.8,WEST LAWN,1,0,17.13925287356322
2023-01-01,4,71,1,0,2.8,AUBURN GRESHAM,1,0,17.13925287356322
2023-01-01,4,44,1,0,2.8,CHATHAM,1,1,17.13925287356322
2023-01-01,4,68,1,1,2.8,ENGLEWOOD,1,0,17.13925287356322
2023-01-01,4,2,1,3,2.8,WEST RIDGE,1,0,17.13925287356322
2023-01-01,4,59,1,0,2.8,MCKINLEY PARK,1,0,17.13925287356322
2023-01-01,4,75,1,0,2.8,MORGAN PARK,1,0,17.13925287356322
2023-01-01,4,17,1,0,2.8,DUNNING,1,0,17.13925287356322
2023-01-01,4,76,1,4,2.8,OHARE,1,0,17.13925287356322
2023-01-01,4,41,1,0,2.8,HYDE PARK,1,0,17.13925287356322
2023-01-01,4,47,1,0,2.8,BURNSIDE,1,0,17.13925287356322
2023-01-01,4,25,1,0,2.8,AUSTIN,1,1,17.13925287356322
2023-01-01,4,15,1,0,2.8,PORTAGE PARK,1,0,17.13925287356322
2023-01-01,4,19,1,0,2.8,BELMONT CRAGIN,1,1,17.13925287356322
2023-01-01,4,40,1,0,2.8,WASHINGTON PARK,1,0,17.13925287356322
2023-01-01,4,12,1,0,2.8,FOREST GLEN,1,0,17.13925287356322
2023-01-01,4,70,1,0,2.8,ASHBURN,1,0,17.13925287356322
2023-01-01,4,18,1,0,2.8,MONTCLARE,1,0,17.13925287356322
2023-01-01,4,10,1,0,2.8,NORWOOD PARK,1,0,17.13925287356322
2023-01-01,4,3,1,8,2.8,UPTOWN,1,0,17.13925287356322
2023-01-01,4,1,1,4,2.8,ROGERS PARK,1,0,17.13925287356322
2023-01-01,4,34,1,0,2.8,ARMOUR SQUARE,1,0,17.13925287356322
2023-01-01,4,27,1,0,2.8,EAST GARFIELD PARK,1,1,17.13925287356322
2023-01-01,4,56,1,0,2.8,GARFIELD RIDGE,1,0,17.13925287356322
2023-01-01,4,50,1,0,2.8,PULLMAN,1,0,17.13925287356322
2023-01-01,4,20,1,0,2.8,HERMOSA,1,0,17.13925287356322
2023-01-01,4,53,1,0,2.8,WEST PULLMAN,1,1,17.13925287356322
2023-01-01,4,61,1,0,2.8,NEW CITY,1,0,17.13925287356322
2023-01-01,4,6,1,37,2.8,LAKE VIEW,1,0,17.13925287356322
2023-01-01,4,23,1,1,2.8,HUMBOLDT PARK,1,1,17.13925287356322
2023-01-01,4,9,1,0,2.8,EDISON PARK,1,0,17.13925287356322
2023-01-01,4,48,1,0,2.8,CALUMET HEIGHTS,1,0,17.13925287356322
2023-01-01,4,73,1,0,2.8,WASHINGTON HEIGHTS,1,0,17.13925287356322
2023-01-01,4,30,1,0,2.8,SOUTH LAWNDALE,1,0,17.13925287356322
2023-01-01,4,42,1,0,2.8,WOODLAWN,1,1,17.13925287356322
2023-01-01,4,36,1,0,2.8,OAKLAND,1,0,17.13925287356322
2023-01-01,4,55,1,0,2.8,HEGEWISCH,1,0,17.13925287356322
2023-01-01,4,24,1,12,2.8,WEST TOWN,1,0,17.13925287356322
2023-01-01,4,63,1,0,2.8,GAGE PARK,1,0,17.13925287356322
2023-01-01,4,16,1,1,2.8,IRVING PARK,1,0,17.13925287356322
2023-01-01,4,69,1,0,2.8,GREATER GRAND CROSSING,1,0,17.13925287356322
2023-01-01,4,72,1,0,2.8,BEVERLY,1,0,17.13925287356322
2023-01-01,4,54,1,0,2.8,RIVERDALE,1,0,17.13925287356322
2023-01-01,4,22,1,2,2.8,LOGAN SQUARE,1,1,17.13925287356322
2023-01-01,4,39,1,0,2.8,KENWOOD,1,0,17.13925287356322
2023-01-01,4,51,1,0,2.8,SOUTH DEERING,1,0,17.13925287356322
2023-01-01,4,49,1,0,2.8,ROSELAND,1,0,17.13925287356322
2023-01-01,4,58,1,0,2.8,BRIGHTON PARK,1,0,17.13925287356322
2023-01-01,4,33,1,2,2.8,NEAR SOUTH SIDE,1,0,17.13925287356322
2023-01-01,4,52,1,0,2.8,EAST SIDE,1,1,17.13925287356322
2023-01-01,4,43,1,0,2.8,SOUTH SHORE,1,0,17.13925287356322
2023-01-01,4,4,1,1,2.8,LINCOLN SQUARE,1,0,17.13925287356322
2023-01-01,4,45,1,0,2.8,AVALON PARK,1,0,17.13925287356322
2023-01-01,4,60,1,0,2.8,BRIDGEPORT,1,0,17.13925287356322
2023-01-01,4,21,1,0,2.8,AVONDALE,1,0,17.13925287356322
2023-01-01,4,66,1,0,2.8,CHICAGO LAWN,1,0,17.13925287356322
2023-01-01,5,38,1,0,2.8,GRAND BOULEVARD,1,0,23.399712643678154
2023-01-01,5,64,1,0,2.8,CLEARING,1,0,23.399712643678154
2023-01-01,5,77,1,3,2.8,EDGEWATER,1,1,23.399712643678154
2023-01-01,5,57,1,0,2.8,ARCHER HEIGHTS,1,0,23.399712643678154
2023-01-01,5,37,1,1,2.8,FULLER PARK,1,0,23.399712643678154
2023-01-01,5,29,1,0,2.8,NORTH LAWNDALE,1,0,23.399712643678154
2023-01-01,5,32,1,15,2.8,LOOP,1,0,23.399712643678154
2023-01-01,5,35,1,0,2.8,DOUGLAS,1,0,23.399712643678154
2023-01-01,5,14,1,1,2.8,ALBANY PARK,1,0,23.399712643678154
2023-01-01,5,13,1,0,2.8,NORTH PARK,1,0,23.399712643678154
2023-01-01,5,46,1,0,2.8,SOUTH CHICAGO,1,0,23.399712643678154
2023-01-01,5,62,1,0,2.8,WEST ELSDON,1,0,23.399712643678154
2023-01-01,5,7,1,4,2.8,LINCOLN PARK,1,0,23.399712643678154
2023-01-01,5,11,1,1,2.8,JEFFERSON PARK,1,0,23.399712643678154
2023-01-01,5,26,1,0,2.8,WEST GARFIELD PARK,1,0,23.399712643678154
2023-01-01,5,28,1,2,2.8,NEAR WEST SIDE,1,2,23.399712643678154
2023-01-01,5,8,1,46,2.8,NEAR NORTH SIDE,1,1,23.399712643678154
2023-01-01,5,67,1,0,2.8,WEST ENGLEWOOD,1,0,23.399712643678154
2023-01-01,5,74,1,0,2.8,MOUNT GREENWOOD,1,0,23.399712643678154
2023-01-01,5,5,1,2,2.8,NORTH CENTER,1,0,23.399712643678154
2023-01-01,5,31,1,1,2.8,LOWER WEST SIDE,1,0,23.399712643678154
2023-01-01,5,65,1,0,2.8,WEST LAWN,1,0,23.399712643678154
2023-01-01,5,71,1,0,2.8,AUBURN GRESHAM,1,0,23.399712643678154
2023-01-01,5,44,1,1,2.8,CHATHAM,1,0,23.399712643678154
2023-01-01,5,68,1,0,2.8,ENGLEWOOD,1,0,23.399712643678154
2023-01-01,5,2,1,1,2.8,WEST RIDGE,1,0,23.399712643678154
2023-01-01,5,59,1,0,2.8,MCKINLEY PARK,1,0,23.399712643678154
2023-01-01,5,75,1,0,2.8,MORGAN PARK,1,0,23.399712643678154
2023-01-01,5,17,1,0,2.8,DUNNING,1,0,23.399712643678154
2023-01-01,5,76,1,9,2.8,OHARE,1,0,23.399712643678154
2023-01-01,5,41,1,1,2.8,HYDE PARK,1,0,23.399712643678154
2023-01-01,5,47,1,0,2.8,BURNSIDE,1,0,23.399712643678154
2023-01-01,5,25,1,0,2.8,AUSTIN,1,1,23.399712643678154
2023-01-01,5,15,1,1,2.8,PORTAGE PARK,1,0,23.399712643678154
2023-01-01,5,19,1,0,2.8,BELMONT CRAGIN,1,0,23.399712643678154
2023-01-01,5,40,1,1,2.8,WASHINGTON PARK,1,0,23.399712643678154
2023-01-01,5,12,1,0,2.8,FOREST GLEN,1,0,23.399712643678154
2023-01-01,5,70,1,0,2.8,ASHBURN,1,0,23.399712643678154
2023-01-01,5,18,1,0,2.8,MONTCLARE,1,0,23.399712643678154
2023-01-01,5,10,1,0,2.8,NORWOOD PARK,1,0,23.399712643678154
2023-01-01,5,3,1,5,2.8,UPTOWN,1,0,23.399712643678154
2023-01-01,5,1,1,2,2.8,ROGERS PARK,1,0,23.399712643678154
2023-01-01,5,34,1,1,2.8,ARMOUR SQUARE,1,0,23.399712643678154
2023-01-01,5,27,1,0,2.8,EAST GARFIELD PARK,1,0,23.399712643678154
2023-01-01,5,56,1,0,2.8,GARFIELD RIDGE,1,1,23.399712643678154
2023-01-01,5,50,1,0,2.8,PULLMAN,1,0,23.399712643678154
2023-01-01,5,20,1,0,2.8,HERMOSA,1,0,23.399712643678154
2023-01-01,5,53,1,0,2.8,WEST PULLMAN,1,0,23.399712643678154
2023-01-01,5,61,1,0,2.8,NEW CITY,1,1,23.399712643678154
2023-01-01,5,6,1,21,2.8,LAKE VIEW,1,1,23.399712643678154
2023-01-01,5,23,1,1,2.8,HUMBOLDT PARK,1,0,23.399712643678154
2023-01-01,5,9,1,0,2.8,EDISON PARK,1,0,23.399712643678154
2023-01-01,5,48,1,0,2.8,CALUMET HEIGHTS,1,1,23.399712643678154
2023-01-01,5,73,1,0,2.8,WASHINGTON HEIGHTS,1,0,23.399712643678154
2023-01-01,5,30,1,0,2.8,SOUTH LAWNDALE,1,0,23.399712643678154
2023-01-01,5,42,1,0,2.8,WOODLAWN,1,0,23.399712643678154
2023-01-01,5,36,1,0,2.8,OAKLAND,1,0,23.399712643678154
2023-01-01,5,55,1,0,2.8,HEGEWISCH,1,0,23.399712643678154
